text,label
Mặc đồ như thằng hề. nè,1
"Mày giống bố thằng kia, toàn đồ vô dụng.",1
Coi chừng t đánh nha (cười). nè,0
Đừng có bắt chuyện với tụi tao nữa. nè,1
Gặp tao ngoài đường là mày biết tay.,1
"Chào bạn, hôm nay thế nào? nha",0
Đăng ảnh mày xấu nhất lên story cho cả trường xem. hiểu chưa?,1
Đừng có bắt chuyện với tụi tao nữa.,1
"Chào bạn, hôm nay thế nào?",0
Nhà thằng kia nghèo thì đừng có khoe.,1
Mày mà k cho t chép bài thì chết với t. nè,1
Để t xử m một trận (giỡn). k?,0
"Ai cũng ghét mày, có biết không?",1
Bạn c thích môn Văn k? k?,0
"Thời tiết hôm nay đẹp quá, đi dạo k? nè",0
"Mày k đc ngồi bàn này, cút ra chỗ khác. hiểu chưa?",1
Nhà thằng kia nghèo thì đừng c khoe.,1
"Sao mih vô dụng v chứ, muốn đội mũ bảo hiểm tự đập. nè",0
Canteen hôm nay c món mới ngon lắm. nè,0
"Mày cút khỏi lớp đi, k ai cần thằng kia.",1
"Mày k c bn, tự kỷ đi. hiểu chưa?",1
"Học mãi k vô, muốn lao đầu vô tường.",0
Cả bọn tao sẽ chặn đường con kia chiều nay.,1
Cả lớp k ai thèm chơi với thằng kia.,1
"Đưa đây tiền ăn sáng, k t đánh.",1
"Chào bạn, hôm nay thế nào? không?",0
"Hôm nay học mệt quá, về ngủ sớm. nè",0
Nhìn m gầy như que củi. nè,1
Cả hội đồng trên Facebook chửi mày kìa.,1
"Mày tự kỷ à, sao cứ bám theo hoài v? nè",1
Đấm vô mặt mày (giỡn).,0
Mày chết với tao (bông đùa).,0
Nhìn m gầy như que củi.,1
Mình thấy bạn tiến bộ nhiều đó. nè,0
"Ai cũng ghét con kia, c biết k?",1
"Học mãi không vào, muốn lao đầu vào tường. nha",0
Mình thấy bạn tiến bộ nhiều đó. nha,0
"Thời tiết hôm nay đẹp quá, đi dạo không? nha",0
Đấm vô mặt m (giỡn).,0
"Nếu mày không nghe lời tao, tao sẽ dạy mày. hiểu chưa?",1
"Mày phải xin lỗi t ngay, k t đập.",1
Mày c tin t đập vỡ mặt m k? hiểu chưa?,1
Ra sân sau tao xử mày. hiểu chưa?,1
Tao cho m thế nào là đau đớn. nè,1
Mày c tin t đập vỡ mặt m k? nè,1
Comment trên bài viết của con kia toàn là chửi.,1
"Con gái mà đá bóng, nhìn thật thô lỗ. hiểu chưa?",1
Cái mũi thằng kia tẹt như sân bay.,1
Cuối tuần này đi cà phê nhe. nè,0
Tao sẽ tạo group để cả lớp bóc phốt mày. hiểu chưa?,1
"Mày béo như con heo, nhìn ghê quá. nè",1
Tao cho mày bay màu (nói chơi). nè,0
Tao cho m thế nào là đau đớn.,1
Nhà mày nghèo thì đừng có khoe.,1
Bố m làm nghề gì mà m kiêu thế?,1
"Chào bn, khoẻ k?",0
"Mày k c bn, ai cũng nói m là đồ khốn. nè",1
Mày có biết mình ngu không?,1
Cảm ơn bạn đã giúp đỡ mình. nha,0
Tự dằn vặt bản thân th. k?,0
"Mày k c bn, ai cũng nói thằng kia là đồ khốn.",1
Bạn có nghe bài hát mới không? nha,0
"Đồ bê đê, biến đi. nè",1
"Thời tiết hôm nay đẹp quá, đi dạo k? k?",0
"Đồ pê đê, k xứng đáng chơi.",1
"Mày không có bạn, ai cũng nói mày là đồ khốn. hiểu chưa?",1
Mày mà mách cô là tao cho con kia tan xác.,1
Trưa nay đi ăn cơm k?,0
Mày mà còn nói nữa tao đánh chết con kia.,1
Mình thấy bn tiến bộ nhiều đó. k?,0
Mày mà không xin lỗi là tao đăng tin con kia lên mạng.,1
Cuối tuần này đi cà phê nhe. nha,0
"Mẹ m mới mất mà m vẫn vui vẻ, đồ vô đạo. hiểu chưa?",1
Gặp t ngoài đường là m biết tay.,1
Cả nhóm đồng ý k chơi với m nữa.,1
"Chào buổi sáng, một ngày tốt lành nhe! nè",0
Xử đẹp cái bánh này thôi! nè,0
Tao sẽ cho m một trận nhớ đời.,1
Bạn c thích môn Văn k? nè,0
Tao xử mày (cười).,0
Tao cho m thế nào là đau đớn. hiểu chưa?,1
Mày c tin t đập vỡ mặt m k?,1
"Thời tiết hôm nay đẹp quá, đi dạo không? không?",0
"Đi mua đồ cho t, nhanh lên. hiểu chưa?",1
Cả bọn t sẽ chặn đường con kia chiều nay.,1
Tao sẽ cho m một trận nhớ đời. hiểu chưa?,1
"Mẹ mày mới mất mà mày vẫn vui vẻ, đồ vô đạo. hiểu chưa?",1
"Mày không được ngồi bàn này, cút ra chỗ khác.",1
Đừng c bắt chuyện với tụi t nữa.,1
Mày chết với tao chưa? (cười). không?,0
Canteen hôm nay c món mới ngon lắm. k?,0
Tao sẽ tạo group để cả lớp bóc phốt m. nè,1
Comment trên bài viết của mày toàn là chửi. nè,1
"Lâu r k gặp, bn vẫn ổn chứ? k?",0
Mih thích bn lắm (đùa).,0
Tao sẽ cho m một trận nhớ đời. nè,1
"Chào buổi sáng, một ngày tốt lành nhe! k?",0
Tao sẽ tạo group để cả lớp bóc phốt m.,1
"Sao mình vô dụng vậy chứ, muốn đội mũ bảo hiểm tự đập. nè",0
Mày c tin t đập vỡ mặt con kia k?,1
Tự đấm mih một cái cho tỉnh. nha,0
"Tao có ảnh m xấu, sẽ gửi cho tất cả bạn bè.",1
Tao cho mày thế nào là đau đớn. nè,1
"Đồ mọt sách, học ngu si.",1
Mày làm con trai mà yếu ớt thế. hiểu chưa?,1
Mày xấu xí không ai muốn chơi. hiểu chưa?,1
"Mày không thuộc về đây, cút đi. nè",1
Cả bọn t sẽ chặn đường m chiều nay. nè,1
Đấm nhẹ th nha (đùa).,0
Tự dằn vặt bản thân thôi.,0
Cả nhà mày đều là đồ khốn nạn. nè,1
"Mày mà không đưa điện thoại, tao đập nát.",1
"Mày cút khỏi lớp đi, k ai cần m.",1
Nhìn mày thảm hại quá.,1
"Đưa đây tiền ăn sáng, không t đánh.",1
Đùa tí th mà.,0
Gặp t ngoài đường là m biết tay. hiểu chưa?,1
"Mày coi chừng đó, k phải chuyện đùa đâu. nè",1
Cả hội đồng trên Facebook chửi mày kìa. nè,1
Chiều đi đá bóng k bn? nè,0
"Mày mà không đưa điện thoại, tao đập nát. hiểu chưa?",1
Cả nhóm đồng ý không chơi với mày nữa. nè,1
"Mày mà là con trai à, nhìn như con gái.",1
Cả lớp không ai thèm chơi với mày. nè,1
"Ai cũng ghét m, c biết k?",1
Muốn xé bài tập quá đi mất. nha,0
Mày chết với t chưa? (cười).,0
"Lâu rồi không gặp, bạn vẫn ổn chứ?",0
Tao mà thua thì tao đập đầu vào bàn (đùa). nè,0
"Ghét bản thân quá, sao ngu thế này. k?",0
Cả nhóm đồng ý không chơi với m nữa.,1
Đập mày bây giờ (đùa).,0
"Ai cũng ghét thằng kia, c biết k?",1
Đăng ảnh con kia xấu nhất lên story cho cả trường xem.,1
Đăng ảnh thằng kia xấu nhất lên story cho cả trường xem.,1
"Mày k c bố à, nên hư v? nè",1
Mày muốn ăn đấm k? (thân mật). nha,0
Mày mà dám chơi t nữa à?,1
Đập m bây giờ (đùa).,0
"Mày phải xin lỗi tao ngay, không tao đập. hiểu chưa?",1
"Đồ pê đê, không xứng đáng chơi. hiểu chưa?",1
Trưa nay đi ăn cơm k? nè,0
Học nhóm k? Mình c bài khó. nè,0
Mình vừa đọc xong cuốn sách hay lắm. nè,0
"Chào buổi sáng, một ngày tốt lành nhe!",0
Cho mih mượn cây bút đc k? nè,0
Coi chừng t đánh nha (cười). nha,0
"Mày phải làm bài tập hộ tao, không thì đừng trách. nè",1
Chiều đi đá bóng không bạn? nha,0
Cả hội đồng mạng đang ném đá mày. nè,1
Đi ăn trưa k?,0
"Mẹ mày mới mất mà mày vẫn vui vẻ, đồ vô đạo. nè",1
Mặc đồ như thằng hề. hiểu chưa?,1
Cả trường biết mày là đồ dối trá.,1
Mih mượn bút nha.,0
Mày mà mách cô là t cho m tan xác. nè,1
Tụi t k muốn thấy mặt m ở đây.,1
Mày c biết mih ngu k?,1
Đấm cho cái giờ (đùa). nè,0
Bạn c thể cho mih mượn quyển vở Toán k? nè,0
"Xin chào, rất vui được gặp bạn. không?",0
Coi chừng tao đánh nha (cười). nha,0
Cuối tuần này đi cà phê nhe. k?,0
Gặp t ngoài đường là con kia biết tay.,1
"Tao c ảnh thằng kia xấu, sẽ gửi cho tất cả bn bè.",1
Mặt m xấu như ma lem.,1
Cả hội đồng trên Facebook chửi m kìa. nè,1
Cả nhóm đồng ý không chơi với con kia nữa.,1
Con gái mà học dốt như v thì về lấy chồng.,1
Gặp t ngoài đường là thằng kia biết tay.,1
"Tức mih quá, muốn cắn vô tay. nè",0
"Chào buổi chiều, bn c khỏe k? nè",0
Mày mặc áo rách như ăn thằng kia.,1
"Xin chào, rất vui được gặp bạn. nè",0
Đừng có bắt chuyện với tụi tao nữa. hiểu chưa?,1
Chiều đi đá bóng k bn? k?,0
Mày mà dám chơi tao nữa à? hiểu chưa?,1
"Tao c ảnh con kia xấu, sẽ gửi cho tất cả bn bè.",1
Cho mình mượn cây bút được không? không?,0
Cái mũi m tẹt như sân bay. nè,1
Xử đẹp cái bánh này thôi! nha,0
Tao sẽ cho thằng kia một trận nhớ đời.,1
Mày mà dám chơi t nữa à? nè,1
Da thằng kia đen như cục than.,1
Coi chừng t đánh nha (cười). k?,0
Tao sẽ gọi anh em đến xử m.,1
Mày là đồ vô dụng.,1
Coi chừng tao đánh (đùa).,0
Da m đen như cục than. nè,1
Cả nhà mày đều là đồ khốn nạn. hiểu chưa?,1
"Mình mượn cục tẩy nhe, lát trả. nè",0
Trưa nay đi ăn cơm không? nha,0
Cả hội đồng mạng đang ném đá mày.,1
Cái đầu mày hói như ông già.,1
Mặt m xấu như ma lem. nè,1
Tụi tao không muốn thấy mặt mày ở đây. hiểu chưa?,1
"Mày k thuộc về đây, cút đi. nè",1
Tao thông minh hơn chúng mày (đùa). không?,0
Gặp tao ngoài đường là con kia biết tay.,1
"Mày cút khỏi lớp đi, không ai cần thằng kia.",1
Mẹ m k biết dạy con.,1
"Chào buổi chiều, bạn có khỏe không? không?",0
Mày mà còn nói nữa t đánh chết m. nè,1
"Chào buổi chiều, bn c khỏe k? nha",0
"Học mãi k vô, muốn lao đầu vô tường. k?",0
Ghét bản thân ghê.,0
"Nếu m k nghe lời t, t sẽ dạy m. nè",1
Nhìn mày gầy như que củi. nè,1
Gặp tao ngoài đường là mày biết tay. hiểu chưa?,1
Mày mà còn nói nữa t đánh chết con kia.,1
Đập mày bây giờ (đùa). nha,0
Muốn xé bài tập quá đi mất. không?,0
Đừng c bắt chuyện với tụi t nữa. hiểu chưa?,1
Mày không đưa tiền thì đừng trách tao. hiểu chưa?,1
Đập mày bây giờ (đùa). nè,0
Trưa nay đi ăn cơm k? nha,0
Tao sẽ gọi anh em đến xử mày. nè,1
"Tức mih quá, muốn cắn vô tay. nha",0
Trưa nay đi ăn cơm k? k?,0
"Học mãi k vô, muốn lao đầu vô tường. nha",0
Mẹ mày không biết dạy con.,1
"Hôm nay học mệt quá, về ngủ sớm.",0
Mày không đưa tiền thì đừng trách tao. nè,1
Mày là con trai mà nhõng nhẽo như con gái.,1
Da mày đen như cục than. hiểu chưa?,1
Đừng c bắt chuyện với tụi t nữa. nè,1
"Mẹ m mới mất mà m vẫn vui vẻ, đồ vô đạo. nè",1
Tao mà thua thì t đập đầu vô bàn (đùa). nè,0
Đăng ảnh m xấu nhất lên story cho cả trường xem.,1
"Lâu rồi không gặp, bạn vẫn ổn chứ? không?",0
"Hôm nay học mệt quá, về ngủ sớm. k?",0
"Mày cút khỏi lớp đi, k ai cần con kia.",1
Để t xử m một trận (giỡn).,0
"Mày tự kỷ à, sao cứ bám theo hoài v? hiểu chưa?",1
"Mày phải làm bài tập hộ t, k thì đừng trách. nè",1
Tao sẽ tag thằng kia vào bài viết bóc phốt.,1
Chiều đi đá bóng k bn?,0
"Mày coi chừng đó, k phải chuyện đùa đâu.",1
Gặp t ngoài đường là m biết tay. nè,1
Cuối tuần này đi cà phê nhé. không?,0
Mày phải làm theo những gì tao bảo.,1
Chiều đi đá bóng không bạn? không?,0
"Mày mà k đưa điện thoại, t đập nát.",1
Bạn có thích môn Văn không? không?,0
Tao cho mày bay màu (nói chơi).,0
Cả lớp không ai thèm chơi với mày.,1
Muốn đập đầu vô gối quá. k?,0
"Mày coi chừng đó, không phải chuyện đùa đâu.",1
"Mày phải xin lỗi tao ngay, không tao đập. nè",1
Mày mà dám chơi tao nữa à? nè,1
Mày có tin tao đập vỡ mặt mày không? hiểu chưa?,1
Con gái mà học dốt như vậy thì về lấy chồng. hiểu chưa?,1
Cảm ơn bạn đã giúp đỡ mình. nè,0
"Nếu con kia không nghe lời tao, tao sẽ dạy con kia.",1
Tao sẽ bảo cả lớp không chơi với mày.,1
Bạn có thể cho mih mượn quyển vở Toán không?,0
Cả hội đồng trên Facebook chửi thằng kia kìa.,1
"Đưa đây tiền ăn sáng, không tao đánh. hiểu chưa?",1
Mày là con trai mà nhõng nhẽo như con gái. nè,1
"Mày cút khỏi lớp đi, không ai cần mày. nè",1
Mặt thằng kia xấu như ma lem.,1
Để tao xử mày một trận (giỡn). nha,0
"Mày không được ngồi bàn này, cút ra chỗ khác. hiểu chưa?",1
Tự đấm mình một cái cho tỉnh. không?,0
"Ai cũng ghét m, có biết không?",1
Cả dòng họ con kia đều đáng khinh.,1
Cô giáo giảng dễ hiểu quá. nè,0
Bố m làm nghề gì mà m kiêu thế? nè,1
Mình thấy bạn tiến bộ nhiều đó. không?,0
"Lâu rồi không gặp, bn vẫn ổn chứ?",0
Mày k đưa tiền thì đừng trách t. hiểu chưa?,1
"Mình mượn cục tẩy nhé, lát trả. không?",0
Tao sẽ tag mày vào bài viết bóc phốt.,1
Cả hội đồng mạng đang ném đá m.,1
Tự dằn vặt bản thân th.,0
"Mày không có bạn, ai cũng nói con kia là đồ khốn.",1
Tao sẽ tạo group để cả lớp bóc phốt thằng kia.,1
"Mày k c bn, ai cũng nói con kia là đồ khốn.",1
Muốn đập đầu vào gối quá.,0
"Lâu rồi không gặp, bạn vẫn ổn chứ? nè",0
Tự đấm mih một cái cho tỉnh. k?,0
"Sao mình vô dụng vậy chứ, muốn đội mũ bảo hiểm tự đập. không?",0
Mày phải làm theo những gì t bảo. hiểu chưa?,1
"Mình mượn cục tẩy nhe, lát trả. k?",0
Cả lớp k ai thèm chơi với con kia.,1
Cô giáo giảng dễ hiểu quá. không?,0
Tao sẽ tạo group để cả lớp bóc phốt mày. nè,1
Gia đình m toàn đồ ăn hại. hiểu chưa?,1
"Nếu m không nghe lời t, t sẽ dạy m.",1
Con gái mà học dốt như v thì về lấy chồng. nè,1
Tao sẽ tag mày vào bài viết bóc phốt. nè,1
Gặp tao ngoài đường là mày biết tay. nè,1
"Mẹ con kia mới mất mà con kia vẫn vui vẻ, đồ vô đạo.",1
Cô giáo giảng dễ hiểu quá. k?,0
Mày có tin t đập vỡ mặt thằng kia không?,1
Tao mà thua thì t đập đầu vô bàn (đùa).,0
Học nhóm không? Mình có bài khó.,0
"Lâu r k gặp, bn vẫn ổn chứ?",0
"Đưa đây tiền ăn sáng, không tao đánh.",1
Muốn đập đầu vào gối quá. nè,0
Bố mày làm nghề gì mà mày kiêu thế?,1
Mày làm con trai mà yếu ớt thế.,1
Cả nhóm đồng ý k chơi với m nữa. nè,1
"Mày không có bạn, tự kỷ đi.",1
Bạn có thích môn Văn không?,0
"Tao c ảnh m xấu, sẽ gửi cho tất cả bn bè.",1
"Mày không có bố à, nên hư vậy? hiểu chưa?",1
Xử đẹp cái bánh này th! nha,0
